task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
41;-;cd/52b144;43721;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930272274;1742930277115;1742930282110;9836;1000;nf-core;169.6;0.1;124006400;5768732672;124006400;5768732672;13280876;915;6833;29;0;4096;21;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/cd/52b144e61a3464b10f0c1d843182f0;-;-
40;-;b1/9bd9f0;43722;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930272295;1742930277116;1742930282111;9816;1000;nf-core;230.4;0.0;13533184;35536896;13533184;35536896;13280572;915;6803;29;0;4096;19;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/b1/9bd9f0e9a99ff5c368a6bdb4b7df79;-;-
42;-;fb/e12903;43723;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930272319;1742930282111;1742930282122;9803;1000;nf-core;229.0;0.0;13488128;35536896;13488128;35536896;13280518;915;6793;29;0;4096;18;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/fb/e1290346a9184fa050842eac58fcbf;-;-
53;-;e2/60eb49;43726;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277358;1742930282125;1742930282126;4768;0;nf-core;124.1;0.0;3215360;4489216;3215360;4489216;149694;5337;236;19;0;8192;2;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/e2/60eb49f4becea87edcc60907494f37;-;-
52;-;6e/18dbf2;43725;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277335;1742930282124;1742930282125;4790;0;nf-core;109.1;0.0;3207168;4489216;3207168;4489216;148645;5326;236;19;0;8192;2;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/6e/18dbf2650778cfa4e82ac36a78b73e;-;-
51;-;1b/39616d;43727;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277374;1742930282132;1742930282133;4759;0;nf-core;64.9;0.0;3198976;4489216;3198976;4489216;148484;5326;236;19;0;8192;2;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/1b/39616da7c445379be301d9db1e6915;-;-
38;-;c0/bdffd0;43720;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES;SPT5_INPUT_REP2;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_INPUT_REP2);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930272257;1742930277113;1742930282109;9852;1000;nf-core;170.0;0.1;125464576;5768732672;125464576;5835841536;13280635;915;6800;29;0;4096;19;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c0/bdffd036b25a9f7c999207da7454a2;-;-
45;-;32/70f7f1;43724;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277203;1742930282122;1742930282123;4920;0;nf-core;124.1;0.0;7036928;162738176;7036928;229982208;10775622;5509;1748;19;0;8192;162;15;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/32/70f7f10e80259e25d47f8293e380e9;-;-
46;-;19/dbce1b;43730;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277435;1742930282143;1742930287109;9674;0;nf-core;120.0;0.0;7061504;162738176;7061504;229982208;10815790;5509;1749;19;0;8192;182;4;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/19/dbce1ba9c21c455d6aa4d55cdc7044;-;-
50;-;1c/351141;43729;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277412;1742930282142;1742930287109;9697;0;nf-core;136.1;0.0;6852608;162738176;6852608;229982208;8810565;5510;1576;19;0;8192;150;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/1c/351141c382bbac3d8c08547189ac2c;-;-
49;-;c3/abaa35;43728;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277390;1742930282141;1742930287108;9718;1000;nf-core;140.6;0.0;6922240;162738176;6922240;229982208;8680372;5512;1593;19;0;8192;177;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c3/abaa35b3352be7aacf8f93002642db;-;-
58;-;02/68edf4;43732;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277510;1742930287123;1742930287124;9614;0;nf-core;151.9;0.0;7196672;162738176;7196672;229982208;9149573;5510;1574;19;0;8192;164;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/02/68edf46cd07a657eec03c4e830300c;-;-
54;-;d7/e856cb;43731;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277460;1742930287110;1742930287122;9662;0;nf-core;96.0;0.0;3235840;4489216;3235840;4489216;148109;5333;236;19;0;8192;2;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/d7/e856cba445d5d99b396b2e28a97eb5;-;-
55;-;24/c79b82;43733;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277550;1742930287126;1742930287132;9582;0;nf-core;150.0;0.0;3293184;4489216;3293184;4489216;148617;5335;236;19;0;8192;2;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/24/c79b8273b9262e07bae93bf845cc08;-;-
56;-;37/aa3aba;43734;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277573;1742930287134;1742930287136;9563;0;nf-core;129.7;0.0;7065600;162738176;7065600;229982208;9106051;5510;1600;19;0;8192;157;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/37/aa3aba907793fb347a77d4e34f5638;-;-
57;-;d5/2d40d0;43735;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277592;1742930287144;1742930287151;9559;0;nf-core;100.0;0.0;3231744;4489216;3231744;4489216;148600;5338;236;19;0;8192;2;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/d5/2d40d01a49d5bc1b01aa588b35f82f;-;-
47;-;8a/572cac;43737;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277648;1742930287167;1742930287168;9520;0;nf-core;123.3;0.0;7495680;164278272;7495680;231219200;10776268;45045;1748;28;0;45056;5;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/8a/572cac503671d74e95142114390e92;-;-
60;-;f2/9cca29;43740;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277772;1742930292109;1742930292111;14339;0;nf-core;103.4;0.0;7712768;164278272;7712768;231522304;8811207;69172;1576;34;0;69632;8;66;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/f2/9cca2913db0907655d959b91fb5c09;-;-
61;-;de/618013;43742;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277955;1742930292118;1742930292119;14164;0;nf-core;99.9;0.0;7737344;164278272;7737344;231522304;9106693;68324;1600;34;0;69632;9;71;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/de/618013d0fd3a45d9d9939b81219f59;-;-
48;-;1b/57b0bd;43738;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277670;1742930287168;1742930292109;14439;0;nf-core;110.0;0.0;7417856;164278272;7417856;231522304;10816436;44969;1749;28;0;45056;4;25;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/1b/57b0bd82c7a9a85aeae3e67c91dcef;-;-
59;-;84/12593b;43741;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930277857;1742930292111;1742930292112;14255;0;nf-core;106.6;0.0;7663616;164278272;7663616;231522304;8681013;73690;1593;35;0;73728;9;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/84/12593b0d8dc55f98f3734ab2ed8bc4;-;-
62;-;82/0f53c5;43743;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930278044;1742930292129;1742930292133;14089;0;nf-core;107.4;0.0;7786496;164278272;7786496;231522304;9150217;67476;1574;34;0;69632;4;104;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/82/0f53c5ff97da0cdd450de34b3b9729;-;-
43;-;e4/17fc6b;43736;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930277622;1742930287164;1742930297108;19486;8000;nf-core;202.7;2.6;2196889600;9696612352;2196889600;9696612352;45580838;9689628;20264;254;0;9732096;19;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/e4/17fc6b6541f442b401ffaf7f72992f;-;-
67;-;fe/8d6922;43748;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930297185;1742930302111;1742930302113;4928;0;nf-core;135.5;0.0;6852608;162738176;6852608;229982208;9099569;16673;1695;21;0;16384;264;22;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/fe/8d6922a344fd92e5e4e9fda0cf185f;-;-
44;-;9f/33b797;43739;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930277691;1742930287169;1742930302109;24418;10000;nf-core;188.0;2.6;2170765312;9696612352;2170765312;9696612352;49792663;11714909;19374;267;0;11755520;19;5;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/9f/33b797293e1ecc7fc51541abb39be1;-;-
68;-;1b/322122;43749;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930302170;1742930307112;1742930307120;4950;0;nf-core;86.9;0.0;7086080;162738176;7086080;229982208;11128618;15352;1849;21;0;16384;49;130;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/1b/322122856adef87e30737fd16e1457;-;-
65;-;0d/86c7b1;43746;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES;SPT5_T0_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T0_REP1);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930282495;1742930297111;1742930307112;24617;9000;nf-core;191.0;2.6;2218242048;9696612352;2218242048;9696612352;45980569;9791218;19455;255;0;9834496;19;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/0d/86c7b1feee6452ddd4e9b519488470;-;-
63;-;38/b296ac;43744;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES;SPT5_INPUT_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_INPUT_REP2);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930282218;1742930292142;1742930307108;24890;11000;nf-core;183.0;2.5;2130673664;9696612352;2130673664;9696612352;50033163;11750928;19481;266;0;11784192;19;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/38/b296aca57a59f3f17231243bcbb488;-;-
64;-;d5/820f74;43745;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930282311;1742930297109;1742930307110;24799;10000;nf-core;192.5;2.6;2152263680;9696612352;2152263680;9696612352;46524839;10121398;19145;253;0;10153984;19;4;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/d5/820f7428541a68af1668a405b6f40f;-;-
66;-;2c/7dc631;43747;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES;SPT5_T15_REP2;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T15_REP2);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930282522;1742930302109;1742930312110;29588;8000;nf-core;209.3;2.5;2130186240;9696612352;2130186240;9763721216;46597543;10143068;19034;259;0;10199040;19;42;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/2c/7dc631902464683c21bb5cbd6b0493;-;-
70;-;35/cd7e8c;43751;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX;SPT5_T15_REP1;NFCORE_CHIPSEQ:CHIPSEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_T15_REP1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930307211;1742930312112;1742930312126;4915;0;nf-core;140.6;0.0;6803456;162738176;6803456;229982208;9536561;15681;1703;21;0;16384;88;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/35/cd7e8ced99acd72cabc447e681eb2e;-;-
